"동별,""독거노인별"",""성별"",""항목"",""단위"",""2019 년"",""2020 년"",""2021 년"",""2022 년"",""2023 년"","
"정능4동,""일   반"",""여"",""독거노인현황(성별)"","""",""533"",""599"",""621"",""612"",""586"","
"길음1동,""합계"",""계"",""독거노인현황(성별)"","""",""705"",""822"",""859"",""888"",""935"","
"길음1동,""합계"",""남"",""독거노인현황(성별)"","""",""153"",""203"",""206"",""202"",""214"","
"길음1동,""합계"",""여"",""독거노인현황(성별)"","""",""552"",""619"",""653"",""686"",""721"","
"길음1동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""141"",""169"",""217"",""344"",""377"","
"길음1동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""33"",""45"",""57"",""107"",""118"","
"길음1동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""108"",""124"",""160"",""237"",""259"","
"길음1동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""55"",""47"",""42"",""27"",""43"","
"길음1동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""4"",""7"",""5"",""8"",""9"","
"길음1동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""51"",""40"",""37"",""19"",""34"","
"길음1동,""일   반"",""계"",""독거노인현황(성별)"","""",""509"",""606"",""600"",""517"",""515"","
"길음1동,""일   반"",""남"",""독거노인현황(성별)"","""",""116"",""151"",""144"",""87"",""87"","
"길음1동,""일   반"",""여"",""독거노인현황(성별)"","""",""393"",""455"",""456"",""430"",""428"","
"길음2동,""합계"",""계"",""독거노인현황(성별)"","""",""574"",""584"",""668"",""680"",""706"","
"길음2동,""합계"",""남"",""독거노인현황(성별)"","""",""167"",""174"",""210"",""194"",""210"","
"길음2동,""합계"",""여"",""독거노인현황(성별)"","""",""407"",""410"",""458"",""486"",""496"","
"길음2동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""168"",""181"",""194"",""294"",""333"","
"길음2동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""47"",""44"",""54"",""96"",""113"","
"길음2동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""121"",""137"",""140"",""198"",""220"","
"길음2동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""33"",""23"",""19"",""16"",""37"","
"길음2동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""5"",""5"",""5"",""6"",""14"","
"길음2동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""28"",""18"",""14"",""10"",""23"","
"길음2동,""일   반"",""계"",""독거노인현황(성별)"","""",""373"",""380"",""455"",""370"",""336"","
"길음2동,""일   반"",""남"",""독거노인현황(성별)"","""",""115"",""125"",""151"",""92"",""83"","
"길음2동,""일   반"",""여"",""독거노인현황(성별)"","""",""258"",""255"",""304"",""278"",""253"","
"월곡1동,""합계"",""계"",""독거노인현황(성별)"","""",""927"",""1005"",""1079"",""1118"",""1211"","
"월곡1동,""합계"",""남"",""독거노인현황(성별)"","""",""284"",""315"",""337"",""346"",""391"","
"월곡1동,""합계"",""여"",""독거노인현황(성별)"","""",""643"",""690"",""742"",""772"",""820"","
"월곡1동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""246"",""271"",""315"",""466"",""517"","
"월곡1동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""81"",""85"",""109"",""183"",""205"","
"월곡1동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""165"",""186"",""206"",""283"",""312"","
"월곡1동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""66"",""36"",""28"",""15"",""52"","
"월곡1동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""19"",""15"",""10"",""9"",""16"","
"월곡1동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""47"",""21"",""18"",""6"",""36"","
"월곡1동,""일   반"",""계"",""독거노인현황(성별)"","""",""615"",""698"",""736"",""637"",""642"","
"월곡1동,""일   반"",""남"",""독거노인현황(성별)"","""",""184"",""215"",""218"",""154"",""170"","
"월곡1동,""일   반"",""여"",""독거노인현황(성별)"","""",""431"",""483"",""518"",""483"",""472"","
"월곡2동,""합계"",""계"",""독거노인현황(성별)"","""",""747"",""867"",""890"",""895"",""948"","
"월곡2동,""합계"",""남"",""독거노인현황(성별)"","""",""215"",""256"",""286"",""287"",""310"","
"월곡2동,""합계"",""여"",""독거노인현황(성별)"","""",""532"",""611"",""604"",""608"",""638"","
"월곡2동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""193"",""215"",""255"",""353"",""381"","
"월곡2동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""60"",""71"",""85"",""139"",""146"","
"월곡2동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""133"",""144"",""170"",""214"",""235"","
"월곡2동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""48"",""34"",""37"",""17"",""70"","
"월곡2동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""9"",""5"",""7"",""7"",""23"","
"월곡2동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""39"",""29"",""30"",""10"",""47"","
"월곡2동,""일   반"",""계"",""독거노인현황(성별)"","""",""506"",""618"",""598"",""525"",""497"","
"월곡2동,""일   반"",""남"",""독거노인현황(성별)"","""",""146"",""180"",""194"",""141"",""141"","
"월곡2동,""일   반"",""여"",""독거노인현황(성별)"","""",""360"",""438"",""404"",""384"",""356"","
"장위1동,""합계"",""계"",""독거노인현황(성별)"","""",""866"",""991"",""1058"",""1141"",""1226"","
"장위1동,""합계"",""남"",""독거노인현황(성별)"","""",""275"",""323"",""348"",""380"",""418"","
"장위1동,""합계"",""여"",""독거노인현황(성별)"","""",""591"",""668"",""710"",""761"",""808"","
"장위1동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""253"",""314"",""356"",""577"",""630"","
"장위1동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""79"",""102"",""114"",""202"",""228"","
"장위1동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""174"",""212"",""242"",""375"",""402"","
"장위1동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""77"",""56"",""37"",""14"",""74"","
"장위1동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""12"",""13"",""7"",""7"",""21"","
"장위1동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""65"",""43"",""30"",""7"",""53"","
"장위1동,""일   반"",""계"",""독거노인현황(성별)"","""",""536"",""621"",""665"",""550"",""522"","
"장위1동,""일   반"",""남"",""독거노인현황(성별)"","""",""184"",""208"",""227"",""171"",""169"","
"장위1동,""일   반"",""여"",""독거노인현황(성별)"","""",""352"",""413"",""438"",""379"",""353"","
"장위2동,""합계"",""계"",""독거노인현황(성별)"","""",""693"",""753"",""817"",""848"",""922"","
"장위2동,""합계"",""남"",""독거노인현황(성별)"","""",""209"",""230"",""260"",""257"",""286"","
"장위2동,""합계"",""여"",""독거노인현황(성별)"","""",""484"",""523"",""557"",""591"",""636"","
"장위2동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""205"",""230"",""285"",""414"",""464"","
"장위2동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""62"",""74"",""101"",""165"",""188"","
"장위2동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""143"",""156"",""184"",""249"",""276"","
"장위2동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""58"",""35"",""26"",""15"",""32"","
"장위2동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""14"",""9"",""7"",""9"",""8"","
"장위2동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""44"",""26"",""19"",""6"",""24"","
"장위2동,""일   반"",""계"",""독거노인현황(성별)"","""",""430"",""488"",""506"",""419"",""426"","
"장위2동,""일   반"",""남"",""독거노인현황(성별)"","""",""133"",""147"",""152"",""83"",""90"","
"장위2동,""일   반"",""여"",""독거노인현황(성별)"","""",""297"",""341"",""354"",""336"",""336"","
"장위3동,""합계"",""계"",""독거노인현황(성별)"","""",""526"",""437"",""460"",""467"",""522"","
"장위3동,""합계"",""남"",""독거노인현황(성별)"","""",""190"",""151"",""149"",""141"",""161"","
"장위3동,""합계"",""여"",""독거노인현황(성별)"","""",""336"",""286"",""311"",""326"",""361"","
"장위3동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""132"",""148"",""149"",""202"",""230"","
"장위3동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""48"",""49"",""44"",""63"",""76"","
"장위3동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""84"",""99"",""105"",""139"",""154"","
"장위3동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""35"",""23"",""22"",""13"",""32"","
"장위3동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""6"",""4"",""7"",""6"",""13"","
"장위3동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""29"",""19"",""15"",""7"",""19"","
"장위3동,""일   반"",""계"",""독거노인현황(성별)"","""",""359"",""266"",""289"",""252"",""260"","
"장위3동,""일   반"",""남"",""독거노인현황(성별)"","""",""136"",""98"",""98"",""72"",""72"","
"장위3동,""일   반"",""여"",""독거노인현황(성별)"","""",""223"",""168"",""191"",""180"",""188"","
"성북동,""합계"",""계"",""독거노인현황(성별)"","""",""689"",""764"",""793"",""770"",""819"","
"성북동,""합계"",""남"",""독거노인현황(성별)"","""",""209"",""236"",""253"",""243"",""262"","
"성북동,""합계"",""여"",""독거노인현황(성별)"","""",""480"",""528"",""540"",""527"",""557"","
"성북동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""100"",""98"",""105"",""166"",""174"","
"성북동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""39"",""38"",""36"",""67"",""70"","
"성북동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""61"",""60"",""69"",""99"",""104"","
"성북동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""35"",""34"",""21"",""15"",""36"","
"성북동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""7"",""5"",""4"",""6"",""11"","
"성북동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""28"",""29"",""17"",""9"",""25"","
"성북동,""일   반"",""계"",""독거노인현황(성별)"","""",""554"",""632"",""667"",""589"",""609"","
"성북동,""일   반"",""남"",""독거노인현황(성별)"","""",""163"",""193"",""213"",""170"",""181"","
"성북동,""일   반"",""여"",""독거노인현황(성별)"","""",""391"",""439"",""454"",""419"",""428"","
"삼선동,""합계"",""계"",""독거노인현황(성별)"","""",""916"",""1011"",""1068"",""1068"",""1148"","
"삼선동,""합계"",""남"",""독거노인현황(성별)"","""",""269"",""311"",""335"",""336"",""374"","
"삼선동,""합계"",""여"",""독거노인현황(성별)"","""",""647"",""700"",""733"",""732"",""774"","
"삼선동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""218"",""221"",""251"",""369"",""382"","
"삼선동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""86"",""88"",""103"",""153"",""157"","
"삼선동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""132"",""133"",""148"",""216"",""225"","
"삼선동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""73"",""51"",""48"",""21"",""50"","
"삼선동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""16"",""10"",""12"",""6"",""16"","
"삼선동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""57"",""41"",""36"",""15"",""34"","
"삼선동,""일   반"",""계"",""독거노인현황(성별)"","""",""625"",""739"",""769"",""678"",""716"","
"삼선동,""일   반"",""남"",""독거노인현황(성별)"","""",""167"",""213"",""220"",""177"",""201"","
"삼선동,""일   반"",""여"",""독거노인현황(성별)"","""",""458"",""526"",""549"",""501"",""515"","
"동선동,""합계"",""계"",""독거노인현황(성별)"","""",""556"",""655"",""678"",""608"",""649"","
"동선동,""합계"",""남"",""독거노인현황(성별)"","""",""175"",""199"",""210"",""201"",""224"","
"동선동,""합계"",""여"",""독거노인현황(성별)"","""",""381"",""456"",""468"",""407"",""425"","
"동선동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""114"",""123"",""147"",""194"",""193"","
"동선동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""48"",""56"",""67"",""89"",""86"","
"동선동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""66"",""67"",""80"",""105"",""107"","
"동선동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""53"",""41"",""30"",""13"",""24"","
"동선동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""20"",""11"",""7"",""4"",""9"","
"동선동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""33"",""30"",""23"",""9"",""15"","
"동선동,""일   반"",""계"",""독거노인현황(성별)"","""",""389"",""491"",""501"",""401"",""432"","
"동선동,""일   반"",""남"",""독거노인현황(성별)"","""",""107"",""132"",""136"",""108"",""129"","
"동선동,""일   반"",""여"",""독거노인현황(성별)"","""",""282"",""359"",""365"",""293"",""303"","
"종암동,""합계"",""계"",""독거노인현황(성별)"","""",""1455"",""1592"",""1685"",""1738"",""1856"","
"종암동,""합계"",""남"",""독거노인현황(성별)"","""",""401"",""466"",""491"",""497"",""544"","
"종암동,""합계"",""여"",""독거노인현황(성별)"","""",""1054"",""1126"",""1194"",""1241"",""1312"","
"종암동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""332"",""378"",""422"",""613"",""677"","
"종암동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""101"",""125"",""139"",""217"",""236"","
"종암동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""231"",""253"",""283"",""396"",""441"","
